[72226, 931, 477, 4, 1, 0, 1]
[24752, 25, 1760, 6, 1, 0, 1]
[49388, 543, 202, 14, 1, 0, 1]
[43839, 65, 940, 16, 1, 0, 1]
[89404, 202, 635, 6, 1, 0, 1]
[69989, 166, 1386, 16, 1, 0, 1]
[88972, 1193, 695, 10, 1, 0, 1]
[91579, 1576, 1233, 14, 2, 1, 0]
[50470, 1193, 667, 10, 2, 1, 0]
[51166, 1382, 1483, 8, 2, 1, 0]
[109095, 843, 1011, 4, 2, 1, 0]
[94289, 515, 1386, 12, 2, 1, 0]
[13345, 1180, 264, 14, 2, 1, 0]
[46958, 1703, 733, 14, 2, 1, 0]
[18849, 202, 543, 16, 2, 1, 0]
[11833, 982, 1983, 4, 2, 1, 0]
[95324, 1179, 264, 4, 2, 1, 0]
[14328, 519, 624, 16, 2, 1, 0]
[23836, 127, 543, 14, 2, 1, 0]
[29092, 1180, 940, 6, 2, 1, 0]
[77676, 1666, 1857, 16, 2, 1, 0]
[56451, 613, 127, 16, 2, 1, 0]
[51926, 580, 1422, 14, 2, 1, 0]
[83493, 1011, 1412, 10, 2, 1, 0]
[91935, 1594, 264, 8, 2, 1, 0]
[10302, 1369, 1631, 8, 2, 1, 0]
[98821, 812, 515, 10, 2, 1, 0]
[35563, 260, 695, 16, 2, 1, 0]
[103576, 966, 543, 16, 2, 1, 0]
[24466, 613, 1631, 14, 2, 1, 0]
[43335, 418, 1104, 6, 2, 1, 0]
[104468, 619, 222, 10, 2, 1, 0]
[11922, 127, 1015, 10, 3, 1, 0]
[62968, 260, 127, 12, 3, 1, 0]
[12406, 1974, 843, 4, 3, 1, 0]
[58036, 1594, 1412, 16, 3, 1, 0]
[44941, 246, 1982, 12, 3, 1, 0]
[18212, 1807, 1369, 4, 3, 1, 0]
[55291, 1974, 1666, 10, 3, 1, 0]
[17938, 1666, 771, 12, 3, 1, 0]
[38644, 511, 55, 14, 3, 1, 0]
[84422, 65, 264, 4, 3, 1, 0]
[93730, 1947, 820, 16, 3, 1, 0]
[102529, 819, 695, 16, 3, 1, 0]
[66534, 1857, 1412, 6, 3, 1, 0]
[90983, 695, 532, 10, 3, 1, 0]
[26922, 519, 1009, 6, 3, 1, 0]
[67251, 1699, 1278, 8, 3, 1, 0]
[89664, 1233, 1500, 12, 3, 1, 0]
[96933, 435, 812, 6, 3, 1, 0]
[95963, 757, 1623, 6, 3, 1, 0]
[88086, 768, 1658, 12, 3, 1, 0]
[46911, 966, 1369, 8, 3, 1, 0]
[97988, 1846, 1457, 12, 3, 1, 0]
[68512, 812, 1658, 16, 3, 1, 0]
[34892, 777, 1631, 14, 3, 1, 0]
[45858, 95, 1983, 14, 3, 1, 0]
[92448, 1658, 917, 10, 3, 1, 0]
[16644, 865, 580, 6, 3, 1, 0]
[63463, 1974, 25, 16, 3, 1, 0]
[104005, 154, 733, 4, 3, 1, 0]
[92745, 826, 546, 8, 3, 1, 0]
[72985, 777, 1807, 14, 3, 1, 0]
[101202, 1218, 65, 8, 3, 1, 0]
[95831, 1030, 1233, 6, 3, 1, 0]
[12584, 1977, 1784, 4, 3, 1, 0]
[92449, 390, 1278, 10, 3, 1, 0]
[63710, 260, 193, 4, 3, 1, 0]
[73839, 201, 1983, 12, 3, 1, 0]
[66748, 1846, 1233, 12, 3, 1, 0]
[86839, 1209, 1500, 10, 3, 1, 0]
[72391, 827, 166, 8, 3, 1, 0]
[44449, 773, 25, 6, 3, 1, 0]
[24387, 1006, 622, 16, 3, 1, 0]
[92167, 543, 733, 8, 3, 1, 0]
[60127, 1003, 1369, 10, 3, 1, 0]
[43306, 1956, 483, 12, 3, 1, 0]
[78192, 1846, 1457, 12, 3, 1, 0]
[83261, 1471, 1009, 6, 3, 1, 0]
[106398, 565, 65, 10, 3, 1, 0]
[49009, 516, 624, 14, 3, 1, 0]
[54902, 1535, 372, 6, 3, 1, 0]
[41107, 1500, 1840, 14, 3, 1, 0]
[89329, 624, 1320, 14, 3, 1, 0]
[19005, 246, 635, 6, 3, 1, 0]
[62944, 966, 532, 4, 3, 1, 0]
[17520, 534, 149, 14, 3, 1, 0]
[81875, 6, 65, 12, 3, 1, 0]
[65069, 932, 532, 16, 3, 1, 0]
[106458, 778, 757, 10, 3, 1, 0]
[28973, 1369, 1320, 10, 3, 1, 0]
[25810, 1920, 812, 6, 3, 1, 0]
[88268, 515, 812, 4, 3, 1, 0]
[97598, 622, 1963, 8, 3, 1, 0]
[75467, 1045, 1009, 12, 3, 1, 0]
[65071, 546, 202, 8, 3, 1, 0]
[68495, 1760, 831, 8, 3, 1, 0]
[66810, 1982, 1320, 6, 3, 1, 0]
[56209, 1603, 733, 6, 3, 1, 0]
[97702, 1974, 940, 4, 3, 1, 0]
[62572, 1974, 1412, 14, 3, 1, 0]
[48035, 1821, 1233, 12, 3, 1, 0]
[20507, 516, 1009, 8, 3, 1, 0]
[107714, 1020, 546, 12, 3, 1, 0]
[40667, 246, 1024, 16, 3, 1, 0]
[63846, 216, 1369, 14, 3, 1, 0]
[102539, 214, 812, 10, 3, 1, 0]
[109501, 1983, 1457, 10, 4, 1, 0]
[100488, 1515, 1233, 4, 4, 1, 0]
[87367, 1977, 777, 14, 4, 1, 0]
[88907, 779, 532, 16, 4, 1, 0]
[20459, 512, 264, 8, 4, 1, 0]
[62062, 712, 736, 8, 4, 1, 0]
[91545, 1006, 695, 16, 4, 1, 0]
[48109, 565, 917, 16, 4, 1, 0]
[28565, 1744, 751, 10, 4, 1, 0]
[26292, 969, 193, 10, 4, 1, 0]
[50352, 982, 65, 16, 4, 1, 0]
[63120, 778, 757, 6, 4, 1, 0]
[40979, 1487, 55, 6, 4, 1, 0]
[54499, 1030, 1233, 6, 4, 1, 0]
[72993, 1412, 65, 8, 4, 1, 0]
[45236, 55, 635, 14, 4, 1, 0]
[70424, 478, 744, 12, 4, 1, 0]
[100182, 667, 1784, 16, 4, 1, 0]
[44305, 1183, 65, 16, 4, 1, 0]
[49325, 635, 418, 8, 4, 1, 0]
[47989, 619, 751, 6, 4, 1, 0]
[11640, 1083, 149, 4, 4, 1, 0]
[34069, 940, 512, 16, 4, 1, 0]
[30768, 1744, 751, 10, 4, 1, 0]
[87578, 1631, 1025, 16, 4, 1, 0]
[41402, 1515, 1233, 6, 5, 1, 0]
[27143, 370, 768, 4, 5, 1, 0]
[101805, 1857, 1623, 12, 5, 1, 0]
[60488, 827, 1666, 12, 5, 1, 0]
[46086, 1006, 478, 4, 5, 1, 0]
[92875, 1011, 166, 6, 5, 1, 0]
[26503, 424, 733, 4, 5, 1, 0]
[27586, 546, 246, 8, 5, 1, 0]
[71929, 1045, 1009, 10, 5, 1, 0]
[82679, 1483, 532, 12, 5, 1, 0]
[59060, 1193, 733, 16, 5, 1, 0]
[23724, 1369, 1003, 12, 5, 1, 0]
[70762, 202, 1009, 14, 5, 1, 0]
[52258, 904, 768, 14, 5, 1, 0]
[76714, 778, 812, 8, 5, 1, 0]
[98551, 246, 1369, 6, 5, 1, 0]
[56795, 757, 963, 14, 5, 1, 0]
[91486, 904, 768, 10, 5, 1, 0]
[55446, 6, 65, 12, 5, 1, 0]
[95934, 1320, 1015, 10, 5, 1, 0]
[63112, 826, 1009, 6, 5, 1, 0]
[48656, 635, 372, 6, 5, 1, 0]
[37542, 29, 1963, 10, 5, 1, 0]
[64296, 1760, 843, 16, 5, 1, 0]
[19532, 1821, 940, 6, 5, 1, 0]
[53929, 1471, 424, 10, 6, 0, 1]
[74059, 771, 201, 8, 6, 0, 1]
[88920, 826, 1006, 14, 6, 0, 1]
[73146, 619, 1320, 14, 6, 0, 1]
[40224, 1576, 1457, 14, 6, 0, 1]
[34376, 1840, 1983, 16, 6, 0, 1]
[34652, 812, 167, 4, 6, 0, 1]
[87197, 1423, 733, 10, 6, 0, 1]
[26542, 1911, 222, 14, 6, 0, 1]
[70462, 1020, 1009, 8, 6, 0, 1]
[32871, 435, 490, 12, 6, 0, 1]
[21633, 74, 768, 14, 6, 0, 1]
[40763, 1557, 25, 16, 6, 0, 1]
[84728, 940, 147, 14, 6, 0, 1]
[26078, 1983, 515, 14, 6, 0, 1]
[16276, 580, 1233, 16, 6, 0, 1]
[70029, 777, 1807, 10, 6, 0, 1]
[93004, 202, 543, 8, 6, 0, 1]
[94604, 932, 1104, 14, 6, 0, 1]
[48623, 202, 1369, 16, 6, 1, 1]
[16486, 777, 751, 8, 6, 0, 1]
[97667, 1015, 193, 10, 6, 0, 1]
[60623, 1658, 1386, 14, 6, 0, 1]
[86557, 1500, 1209, 8, 6, 0, 1]
[79120, 424, 966, 8, 6, 0, 1]
[57749, 1083, 733, 8, 6, 0, 1]
[106223, 1483, 532, 12, 6, 0, 1]
[42692, 883, 940, 16, 6, 0, 1]
[12905, 201, 915, 16, 6, 0, 1]
[45293, 1807, 1009, 4, 6, 0, 1]
[33169, 931, 1457, 4, 6, 0, 1]
[23811, 966, 511, 10, 6, 0, 1]
[98192, 759, 264, 10, 6, 1, 1]
[72970, 1760, 1412, 6, 6, 0, 1]
[82367, 744, 202, 16, 6, 0, 1]
[85554, 733, 1706, 4, 6, 0, 1]
[42134, 390, 477, 14, 6, 0, 1]
[46460, 1944, 1983, 4, 6, 0, 1]
[45962, 1920, 65, 16, 6, 0, 1]
[72523, 127, 1784, 16, 6, 0, 1]
[44046, 1911, 733, 10, 6, 0, 1]
[44564, 778, 362, 6, 6, 0, 1]
[88040, 865, 757, 4, 6, 0, 1]
[27556, 25, 1500, 4, 6, 0, 1]
[10438, 201, 915, 4, 6, 0, 1]
[13770, 819, 1977, 6, 6, 0, 1]
[15133, 820, 1500, 10, 6, 0, 1]
[62069, 1551, 260, 4, 6, 0, 1]
[99414, 966, 1024, 10, 6, 0, 1]
[64925, 390, 95, 16, 6, 0, 1]
[24365, 1744, 751, 6, 6, 0, 1]
[39566, 876, 1320, 6, 6, 0, 1]
[39640, 147, 1233, 10, 6, 0, 1]
[48070, 216, 624, 14, 6, 0, 1]
[39547, 1551, 1009, 10, 6, 0, 1]
[10545, 1576, 1457, 4, 6, 1, 1]
[76811, 222, 1982, 12, 6, 0, 1]
[23861, 1218, 65, 4, 6, 0, 1]
[36372, 1623, 490, 6, 6, 0, 1]
[71135, 1386, 1623, 12, 6, 0, 1]
[13949, 167, 757, 4, 6, 0, 1]
[37930, 1703, 222, 8, 6, 0, 1]
[58381, 1045, 1009, 6, 6, 0, 1]
[67814, 1024, 127, 14, 6, 0, 1]
[87924, 1666, 512, 12, 6, 0, 1]
[49768, 1193, 483, 12, 6, 0, 1]
[16341, 29, 1963, 6, 6, 0, 1]
[74891, 370, 759, 16, 6, 0, 1]
[97303, 557, 1369, 8, 6, 0, 1]
[94228, 773, 25, 10, 6, 0, 1]
[79314, 904, 65, 10, 6, 0, 1]
[74137, 1966, 1983, 12, 6, 0, 1]
[91652, 1015, 695, 10, 6, 0, 1]
[76213, 778, 812, 14, 6, 0, 1]
[62188, 733, 969, 12, 6, 0, 1]
[26984, 424, 733, 14, 6, 0, 1]
[37824, 771, 25, 14, 6, 0, 1]
[77273, 1183, 757, 6, 6, 1, 1]
[73559, 202, 635, 12, 6, 0, 1]
[11224, 6, 1983, 12, 6, 0, 1]
[46343, 490, 1422, 14, 7, 1, 0]
[106521, 1515, 1233, 6, 7, 1, 0]
[73677, 1821, 1233, 14, 7, 1, 0]
[93711, 543, 216, 4, 7, 1, 0]
[19578, 883, 1666, 14, 7, 1, 0]
[63056, 1183, 65, 14, 7, 1, 0]
[17824, 65, 515, 16, 7, 1, 0]
[62094, 1603, 127, 10, 7, 1, 0]
[38363, 1233, 1030, 8, 7, 1, 0]
[45426, 166, 1857, 10, 7, 1, 0]
[101541, 1982, 478, 12, 7, 1, 0]
[101462, 744, 1471, 16, 7, 1, 0]
[39970, 532, 149, 14, 7, 1, 0]
[21865, 478, 1015, 16, 7, 1, 0]
[14266, 1320, 154, 10, 7, 1, 0]
[105245, 778, 362, 16, 7, 1, 0]
[41557, 478, 1982, 8, 7, 1, 0]
[107723, 771, 1944, 4, 7, 1, 0]
[46402, 1956, 1631, 4, 7, 1, 0]
[85945, 744, 149, 4, 7, 1, 0]
[62906, 1471, 1009, 14, 7, 1, 0]
[53063, 778, 65, 4, 7, 1, 0]
[83130, 969, 733, 8, 7, 1, 0]
[87309, 490, 263, 12, 7, 1, 0]
[20520, 759, 1666, 12, 7, 1, 0]
[73976, 264, 1180, 12, 8, 1, 0]
[12553, 1009, 246, 14, 8, 1, 0]
[30299, 1744, 1631, 16, 8, 1, 0]
[66383, 52, 532, 8, 8, 1, 0]
[83677, 777, 1977, 4, 8, 1, 0]
[22291, 490, 515, 12, 8, 1, 0]
[98306, 624, 781, 4, 8, 1, 0]
[94856, 1827, 546, 8, 8, 1, 0]
[72758, 477, 1500, 12, 8, 1, 0]
[108640, 580, 1233, 4, 8, 1, 0]
[49752, 1557, 1412, 6, 8, 1, 0]
[62657, 95, 768, 8, 8, 1, 0]
[100132, 1974, 940, 8, 8, 1, 0]
[26699, 1015, 1631, 4, 8, 1, 0]
[33682, 166, 768, 4, 8, 1, 0]
[86457, 1631, 546, 6, 8, 1, 0]
[87150, 904, 65, 4, 8, 1, 0]
[12267, 52, 1535, 12, 8, 1, 0]
[25575, 712, 757, 6, 8, 1, 0]
[21584, 1422, 759, 8, 8, 1, 0]
[107675, 982, 1983, 8, 8, 1, 0]
[106504, 1180, 201, 10, 8, 1, 0]
[46427, 1003, 1369, 14, 8, 1, 0]
[55951, 435, 768, 14, 8, 1, 0]
[19252, 759, 6, 14, 8, 1, 0]
[19186, 624, 418, 6, 8, 1, 0]
[86634, 1320, 546, 16, 8, 1, 0]
[99518, 932, 1369, 6, 8, 1, 0]
[76433, 1320, 1963, 8, 8, 1, 0]
[69928, 511, 418, 16, 8, 1, 0]
[54571, 1974, 1966, 8, 8, 1, 0]
[52288, 532, 695, 14, 8, 1, 0]
[70801, 1193, 193, 14, 8, 1, 0]
[72402, 695, 1015, 10, 8, 1, 0]
[50507, 1821, 1457, 16, 8, 1, 0]
[81486, 744, 372, 6, 8, 1, 0]
[48531, 483, 532, 16, 8, 1, 0]
[25522, 483, 624, 10, 8, 1, 0]
[85316, 1422, 759, 16, 8, 1, 0]
[38751, 1045, 1009, 6, 8, 1, 0]
[26975, 1956, 149, 16, 8, 1, 0]
[53697, 6, 65, 8, 8, 1, 0]
[82370, 757, 778, 8, 8, 1, 0]
[104134, 1045, 1009, 12, 8, 1, 0]
[31395, 1911, 733, 8, 8, 1, 0]
[11874, 1011, 1412, 4, 8, 1, 0]
[19648, 557, 1024, 8, 8, 1, 0]
[57049, 557, 532, 10, 8, 1, 0]
[22021, 1631, 619, 6, 8, 1, 0]
[104093, 478, 613, 12, 8, 1, 0]
[22949, 831, 1760, 14, 9, 1, 0]
[43386, 1193, 1631, 8, 9, 1, 0]
[84633, 1956, 516, 16, 9, 1, 0]
[69414, 1422, 1386, 16, 9, 1, 0]
[56133, 25, 1500, 6, 9, 1, 0]
[26338, 712, 757, 6, 9, 1, 0]
[45720, 1386, 515, 10, 9, 1, 0]
[41854, 543, 557, 16, 9, 1, 0]
[66103, 263, 1857, 4, 9, 1, 0]
[49673, 1209, 1983, 14, 9, 1, 0]
[36850, 214, 812, 4, 9, 1, 0]
[60651, 1857, 1840, 4, 9, 1, 0]
[98035, 125, 127, 14, 9, 1, 0]
[63943, 1603, 733, 16, 9, 1, 0]
[80727, 695, 1784, 16, 9, 1, 0]
[23330, 624, 483, 6, 9, 1, 0]
[66421, 565, 1888, 10, 9, 1, 0]
[87985, 25, 390, 10, 9, 1, 0]
[101952, 1982, 418, 14, 9, 1, 0]
[69832, 372, 511, 8, 9, 1, 0]
[74675, 372, 511, 16, 9, 1, 0]
[68722, 149, 1015, 16, 9, 1, 0]
[24167, 794, 25, 4, 9, 1, 0]
[52067, 1603, 127, 4, 9, 1, 0]
[33427, 1483, 1784, 6, 9, 1, 0]
[95897, 695, 819, 14, 10, 1, 0]
[102843, 1015, 1631, 14, 10, 1, 0]
[95191, 1218, 65, 12, 10, 1, 0]
[67757, 1412, 1760, 16, 10, 1, 0]
[29128, 1658, 1983, 10, 10, 1, 0]
[23627, 1183, 812, 4, 10, 1, 0]
[50559, 1557, 843, 6, 10, 1, 0]
[71417, 1920, 812, 6, 10, 1, 0]
[79511, 74, 1386, 14, 10, 1, 0]
[10507, 534, 1631, 4, 10, 1, 0]
[92308, 52, 1009, 14, 10, 1, 0]
[31500, 1423, 733, 10, 10, 1, 0]
[23349, 1974, 1966, 6, 10, 1, 0]
[19985, 6, 1983, 10, 10, 1, 0]
[49141, 736, 1412, 14, 10, 1, 0]
[34360, 558, 940, 6, 10, 1, 0]
[51506, 1278, 1983, 10, 10, 1, 0]
[52601, 1193, 1320, 14, 10, 1, 0]
[83321, 932, 1369, 4, 10, 1, 0]
[28429, 543, 966, 12, 10, 1, 0]
[96871, 812, 940, 6, 10, 1, 0]
[70404, 917, 1431, 10, 10, 1, 0]
[83507, 1412, 812, 4, 10, 1, 0]
[85677, 1911, 127, 14, 10, 1, 0]
[93159, 424, 418, 14, 10, 1, 0]
[77115, 565, 1888, 6, 11, 0, 1]
[37816, 1944, 1386, 14, 11, 0, 1]
[13783, 1666, 558, 8, 11, 0, 1]
[80825, 264, 768, 8, 11, 0, 1]
[97187, 1011, 25, 6, 11, 0, 1]
[66790, 1623, 1011, 14, 11, 0, 1]
[17461, 1483, 624, 8, 11, 0, 1]
[11963, 1278, 759, 8, 11, 0, 1]
[18143, 477, 1947, 14, 11, 0, 1]
[109100, 1471, 1009, 16, 11, 0, 1]
[82123, 1807, 546, 4, 11, 0, 1]
[98908, 1658, 812, 6, 11, 0, 1]
[101537, 65, 1658, 16, 11, 0, 1]
[38632, 1977, 1982, 8, 11, 0, 1]
[83298, 1471, 424, 10, 11, 1, 1]
[75958, 624, 1320, 10, 11, 0, 1]
[26259, 477, 1699, 6, 11, 0, 1]
[59214, 1009, 733, 8, 11, 0, 1]
[100672, 1821, 940, 4, 11, 0, 1]
[85355, 744, 246, 14, 11, 1, 1]
[106038, 671, 865, 10, 11, 0, 1]
[10939, 222, 777, 16, 11, 0, 1]
[66544, 512, 1658, 8, 11, 1, 1]
[16298, 619, 149, 10, 11, 0, 1]
[27582, 390, 831, 4, 11, 0, 1]
[24563, 940, 1821, 12, 11, 0, 1]
[95299, 1703, 222, 12, 11, 0, 1]
[99973, 193, 1784, 16, 11, 0, 1]
[95899, 1434, 532, 4, 11, 0, 1]
[46907, 293, 820, 10, 11, 0, 1]
[43521, 293, 1233, 12, 11, 0, 1]
[72193, 263, 362, 16, 11, 0, 1]
[81322, 1821, 940, 14, 11, 0, 1]
[16435, 1703, 222, 10, 11, 0, 1]
[100510, 167, 490, 8, 11, 0, 1]
[98570, 969, 149, 10, 11, 0, 1]
[21979, 515, 768, 16, 11, 0, 1]
[100588, 478, 635, 12, 11, 1, 1]
[79525, 418, 744, 14, 11, 1, 1]
[19817, 1011, 1666, 6, 11, 0, 1]
[44418, 1920, 812, 6, 11, 0, 1]
[102790, 74, 490, 14, 11, 0, 1]
[27997, 166, 1857, 16, 11, 0, 1]
[58975, 95, 759, 6, 11, 0, 1]
[97798, 1947, 1233, 16, 11, 0, 1]
[52167, 1594, 1233, 10, 11, 0, 1]
[93702, 1457, 1983, 4, 11, 0, 1]
[51480, 95, 1983, 10, 11, 0, 1]
[60826, 904, 768, 6, 11, 0, 1]
[50583, 771, 1457, 6, 11, 0, 1]
[38253, 932, 1009, 12, 11, 0, 1]
[42071, 55, 511, 8, 11, 0, 1]
[35260, 771, 166, 6, 11, 1, 1]
[73061, 147, 1666, 14, 11, 0, 1]
[70897, 1209, 1983, 14, 11, 1, 1]
[40169, 1423, 733, 4, 11, 0, 1]
[17333, 1471, 1369, 16, 11, 0, 1]
[79162, 1500, 865, 14, 11, 0, 1]
[92492, 865, 362, 8, 11, 0, 1]
[66099, 827, 1431, 4, 11, 0, 1]
[25937, 1083, 222, 8, 11, 0, 1]
[102574, 1956, 1807, 10, 11, 0, 1]
[65724, 511, 55, 6, 11, 0, 1]
[76120, 1003, 1369, 14, 11, 0, 1]
[83653, 1386, 1840, 10, 11, 1, 1]
[77577, 982, 1983, 12, 11, 0, 1]
[93487, 827, 940, 14, 11, 0, 1]
[78994, 125, 222, 10, 11, 0, 1]
[70270, 512, 1457, 4, 11, 0, 1]
[68310, 1423, 733, 6, 11, 0, 1]
[69710, 1920, 812, 12, 11, 0, 1]
[13160, 214, 812, 8, 11, 0, 1]
[49751, 812, 1920, 8, 11, 0, 1]
[45918, 483, 1024, 16, 11, 0, 1]
[59356, 1209, 773, 8, 11, 0, 1]
[26384, 246, 1982, 14, 11, 0, 1]
[45871, 362, 712, 10, 11, 0, 1]
[21022, 1706, 1977, 10, 11, 0, 1]
[73074, 478, 777, 4, 11, 0, 1]
[66410, 827, 865, 8, 11, 0, 1]
[99703, 1857, 1658, 14, 12, 1, 0]
[96546, 565, 736, 12, 12, 1, 0]
[70746, 759, 1278, 14, 12, 1, 0]
[21743, 1030, 25, 16, 12, 1, 0]
[70624, 883, 1457, 14, 12, 1, 0]
[21456, 95, 390, 4, 12, 1, 0]
[89692, 619, 193, 14, 12, 1, 0]
[74951, 917, 565, 6, 12, 1, 0]
[105474, 154, 149, 16, 12, 1, 0]
[82067, 1594, 263, 4, 12, 1, 0]
[67304, 166, 736, 4, 12, 1, 0]
[62812, 166, 771, 14, 12, 1, 0]
[55857, 1827, 546, 12, 12, 1, 0]
[33709, 490, 565, 12, 12, 1, 0]
[97980, 1386, 1233, 10, 12, 1, 0]
[86928, 1982, 478, 6, 12, 1, 0]
[29270, 1320, 1784, 4, 12, 1, 0]
[59439, 263, 827, 14, 12, 1, 0]
[45359, 519, 635, 6, 12, 1, 0]
[71642, 1015, 193, 4, 12, 1, 0]
[38430, 490, 435, 6, 12, 1, 0]
[29803, 1658, 771, 12, 12, 1, 0]
[30915, 1963, 1977, 10, 12, 1, 0]
[47605, 1833, 127, 14, 12, 1, 0]
[22847, 1278, 65, 6, 12, 1, 0]
[84625, 768, 904, 14, 13, 1, 0]
[20975, 167, 812, 6, 13, 1, 0]
[37417, 667, 1009, 12, 13, 1, 0]
[90907, 773, 1209, 14, 13, 1, 0]
[40656, 95, 1500, 12, 13, 1, 0]
[11274, 1944, 1011, 6, 13, 1, 0]
[30075, 759, 370, 8, 13, 1, 0]
[20060, 635, 222, 12, 13, 1, 0]
[63410, 483, 1006, 6, 13, 1, 0]
[24881, 362, 25, 12, 13, 1, 0]
[51202, 362, 264, 8, 13, 1, 0]
[45853, 1009, 1003, 4, 13, 1, 0]
[67375, 831, 580, 16, 13, 1, 0]
[75175, 147, 1457, 16, 13, 1, 0]
[78306, 1083, 222, 6, 13, 1, 0]
[80437, 931, 1412, 14, 13, 1, 0]
[88561, 1382, 193, 4, 13, 1, 0]
[62666, 424, 222, 14, 13, 1, 0]
[82844, 370, 65, 4, 13, 1, 0]
[16172, 778, 757, 14, 13, 1, 0]
[92846, 216, 1369, 6, 13, 1, 0]
[19058, 1024, 622, 6, 13, 1, 0]
[18906, 1576, 1457, 12, 13, 1, 0]
[86526, 1431, 917, 10, 13, 1, 0]
[74450, 1920, 65, 14, 13, 1, 0]
[52491, 613, 222, 6, 13, 1, 0]
[96296, 622, 1009, 4, 13, 1, 0]
[27644, 1412, 1386, 14, 13, 1, 0]
[30143, 1083, 733, 12, 13, 1, 0]
[53327, 771, 1457, 10, 13, 1, 0]
[49162, 744, 1320, 8, 13, 1, 0]
[84526, 435, 768, 6, 13, 1, 0]
[94272, 1500, 25, 10, 13, 1, 0]
[56108, 1278, 812, 4, 13, 1, 0]
[21462, 1382, 1320, 4, 13, 1, 0]
[70146, 794, 820, 10, 13, 1, 0]
[59940, 917, 25, 6, 13, 1, 0]
[56477, 624, 127, 14, 13, 1, 0]
[15583, 246, 1487, 4, 13, 1, 0]
[50731, 883, 1666, 10, 13, 1, 0]
[100794, 201, 917, 16, 13, 1, 0]
[86574, 127, 125, 6, 13, 1, 0]
[33032, 1320, 1006, 10, 13, 1, 0]
[21582, 1977, 1024, 10, 13, 1, 0]
[44191, 216, 1784, 14, 13, 1, 0]
[96120, 1744, 733, 4, 13, 1, 0]
[22433, 1966, 1983, 8, 13, 1, 0]
